Geo_FIPS,Geo_NAME,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_CHARITER,Geo_CIFSN,Geo_LOGRECNO,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUNTYCC,Geo_COUNTYSC,Geo_COUSUB,Geo_COUSUBCC,Geo_COUSUBSC,Geo_PLACE,Geo_PLACECC,Geo_PLACESC,Geo_TRACT,Geo_BLKGRP,Geo_BLOCK,Geo_IUC,Geo_CONCIT,Geo_CONCITCC,Geo_CONCITSC,Geo_AIANHH,Geo_AIANHHFP,Geo_AIANHHCC,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_AITSCC,Geo_TTRACT,Geo_TBLKGRP,Geo_ANRC,Geo_ANRCCC,Geo_CBSA,Geo_CBSASC,Geo_METDIV,Geo_CSA,Geo_NECTA,Geo_NECTASC,Geo_NECTADIV,Geo_CNECTA,Geo_CBSAPCI,Geo_NECTAPCI,Geo_UA,Geo_UASC,Geo_UATYPE,Geo_UR,Geo_CD,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_VTDI,Geo_RESERVE2,Geo_ZCTA5,Geo_SUBMCD,Geo_SUBMCDCC,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_AREALAND,Geo_AREAWATR,Geo_FUNCSTAT,Geo_GCUNI,Geo_POP100,Geo_HU100,Geo_INTPTLAT,Geo_INTPTLON,Geo_LSADC,Geo_PARTFLAG,Geo_RESERVE3,Geo_UGA,Geo_STATENS,Geo_COUNTYNS,Geo_COUSUBNS,Geo_PLACENS,Geo_CONCITNS,Geo_AIANHHNS,Geo_AITSNS,Geo_ANRCNS,Geo_SUBMCDNS,Geo_CD113,Geo_CD114,Geo_CD115,Geo_SLDU2,Geo_SLDU3,Geo_SLDU4,Geo_SLDL2,Geo_SLDL3,Geo_SLDL4,Geo_AIANHHSC,Geo_CSASC,Geo_CNECTASC,Geo_MEMI,Geo_NMEMI,Geo_PUMA,Geo_RESERVED,SE_T054_001,SE_T054_002,SE_T054_003,SE_T054_004,SE_T054_005,SE_T054_006,SE_T054_007,SE_T054_008
"171150024011","Block Group 1","Block Group 1, Census Tract 24.01, Macon County, Illinois","SF1ST","IL","150","00","000","46","328760","2","3","17","115","H1","18",,,,,,,"002401","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"4591696","974414","S",,"2608","1220","+39.8387976","-088.8904178","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,2608,2396,114,1,45,0,4,48
"171150024021","Block Group 1","Block Group 1, Census Tract 24.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328762","2","3","17","115","H1","18",,,,,,,"002402","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"874573","307810","S",,"690","449","+39.8265095","-088.9101110","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,690,602,44,6,19,0,3,16
"171150024022","Block Group 2","Block Group 2, Census Tract 24.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328763","2","3","17","115","H1","18",,,,,,,"002402","2",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"1158561","0","S",,"767","360","+39.8239282","-088.8954354","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,767,735,14,1,4,0,2,11
"171150024023","Block Group 3","Block Group 3, Census Tract 24.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328764","2","3","17","115","H1","18",,,,,,,"002402","3",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"3382414","403869","S",,"2262","1084","+39.8135964","-088.9025354","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,2262,2152,64,1,17,1,9,18
"171150024024","Block Group 4","Block Group 4, Census Tract 24.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328765","2","3","17","115","H1","18",,,,,,,"002402","4",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"7025477","429367","S",,"1497","558","+39.8024255","-088.8928722","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1497,1431,21,3,13,2,6,21
"171150025001","Block Group 1","Block Group 1, Census Tract 25, Macon County, Illinois","SF1ST","IL","150","00","000","46","328767","2","3","17","115","H1","18",,,,,,,"002500","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"3926317","0","S",,"620","263","+39.7614218","-088.8669598","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,620,611,3,1,3,0,0,2
"171150025002","Block Group 2","Block Group 2, Census Tract 25, Macon County, Illinois","SF1ST","IL","150","00","000","46","328768","2","3","17","115","H1","18",,,,,,,"002500","2",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"146526951","31236","S",,"1323","521","+39.7191053","-088.8405281","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1323,1286,11,2,5,0,0,19
"171150025003","Block Group 3","Block Group 3, Census Tract 25, Macon County, Illinois","SF1ST","IL","150","00","000","46","328769","2","3","17","115","H1","18",,,,,,,"002500","3",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"2290119","0","S",,"2144","856","+39.7834654","-088.8805162","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,2144,2063,18,5,18,0,4,36
"171150025004","Block Group 4","Block Group 4, Census Tract 25, Macon County, Illinois","SF1ST","IL","150","00","000","46","328770","2","3","17","115","H1","18",,,,,,,"002500","4",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"15664177","6545","S",,"1498","569","+39.7659613","-088.9015342","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1498,1447,2,2,18,0,7,22
"171150025005","Block Group 5","Block Group 5, Census Tract 25, Macon County, Illinois","SF1ST","IL","150","00","000","46","328771","2","3","17","115","H1","18",,,,,,,"002500","5",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"3993544","0","S",,"1546","669","+39.7793819","-088.8605807","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1546,1500,6,0,15,2,1,22
"171150026011","Block Group 1","Block Group 1, Census Tract 26.01, Macon County, Illinois","SF1ST","IL","150","00","000","46","328773","2","3","17","115","H1","18",,,,,,,"002601","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"8527785","0","S",,"1263","606","+39.8064535","-088.9993992","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1263,1220,17,0,7,0,3,16
"171150026012","Block Group 2","Block Group 2, Census Tract 26.01, Macon County, Illinois","SF1ST","IL","150","00","000","46","328774","2","3","17","115","H1","18",,,,,,,"002601","2",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"2159165","1615988","S",,"1131","509","+39.8101698","-088.9277838","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1131,1080,27,1,7,0,0,16
"171150026013","Block Group 3","Block Group 3, Census Tract 26.01, Macon County, Illinois","SF1ST","IL","150","00","000","46","328775","2","3","17","115","H1","18",,,,,,,"002601","3",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"16647119","41989","S",,"1656","737","+39.7951595","-088.9621540","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1656,1597,19,1,12,1,10,16
"171150026021","Block Group 1","Block Group 1, Census Tract 26.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328777","2","3","17","115","H1","18",,,,,,,"002602","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"57919954","0","S",,"818","351","+39.6834065","-088.9726226","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,818,805,0,3,0,0,0,10
"171150026022","Block Group 2","Block Group 2, Census Tract 26.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328778","2","3","17","115","H1","18",,,,,,,"002602","2",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"74884819","0","S",,"1167","523","+39.7498251","-088.9810115","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1167,1149,3,2,0,1,0,12
"171150027001","Block Group 1","Block Group 1, Census Tract 27, Macon County, Illinois","SF1ST","IL","150","00","000","46","328780","2","3","17","115","H1","18",,,,,,,"002700","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"71305918","111965","S",,"826","365","+39.7731776","-089.0874806","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,826,812,9,0,0,1,1,3
"171150027002","Block Group 2","Block Group 2, Census Tract 27, Macon County, Illinois","SF1ST","IL","150","00","000","46","328781","2","3","17","115","H1","18",,,,,,,"002700","2",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"92288599","0","S",,"1545","642","+39.6977139","-089.0843181","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1545,1505,13,3,6,0,5,13
"171150028001","Block Group 1","Block Group 1, Census Tract 28, Macon County, Illinois","SF1ST","IL","150","00","000","46","328783","2","3","17","115","H1","18",,,,,,,"002800","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"134144023","0","S",,"1266","540","+39.9875228","-089.0842351","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1266,1227,11,2,4,0,1,21
"171150028002","Block Group 2","Block Group 2, Census Tract 28, Macon County, Illinois","SF1ST","IL","150","00","000","46","328784","2","3","17","115","H1","18",,,,,,,"002800","2",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"150641843","459560","S",,"743","301","+39.8713310","-089.1409234","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,743,722,2,0,5,1,7,6
"171150028003","Block Group 3","Block Group 3, Census Tract 28, Macon County, Illinois","SF1ST","IL","150","00","000","46","328785","2","3","17","115","H1","18",,,,,,,"002800","3",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"5658299","0","S",,"573","255","+39.8523908","-089.1793529","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,573,564,5,1,1,0,0,2
"171150028004","Block Group 4","Block Group 4, Census Tract 28, Macon County, Illinois","SF1ST","IL","150","00","000","46","328786","2","3","17","115","H1","18",,,,,,,"002800","4",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"23633548","0","S",,"822","339","+39.8507878","-089.0800219","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,822,815,0,0,2,0,0,5
"171150028005","Block Group 5","Block Group 5, Census Tract 28, Macon County, Illinois","SF1ST","IL","150","00","000","46","328787","2","3","17","115","H1","18",,,,,,,"002800","5",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"24818099","186944","S",,"1042","428","+39.8898475","-089.0384353","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1042,1018,9,0,0,0,0,15
"171150029011","Block Group 1","Block Group 1, Census Tract 29.01, Macon County, Illinois","SF1ST","IL","150","00","000","46","328789","2","3","17","115","H1","18",,,,,,,"002901","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"64290156","0","S",,"3982","1588","+39.9324685","-088.9771859","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,3982,3541,119,7,267,0,13,35
"171150029021","Block Group 1","Block Group 1, Census Tract 29.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328791","2","3","17","115","H1","18",,,,,,,"002902","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"1427929","0","S",,"990","445","+39.9030163","-088.9553920","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,990,738,200,1,15,0,1,35
"171150029022","Block Group 2","Block Group 2, Census Tract 29.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328792","2","3","17","115","H1","18",,,,,,,"002902","2",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"2647840","0","S",,"219","98","+39.8975592","-088.9919309","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,219,211,1,1,0,0,0,6
"171150029023","Block Group 3","Block Group 3, Census Tract 29.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328793","2","3","17","115","H1","18",,,,,,,"002902","3",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"698020","0","S",,"632","318","+39.8953901","-088.9522392","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,632,529,38,3,45,0,0,17
"171150029024","Block Group 4","Block Group 4, Census Tract 29.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328794","2","3","17","115","H1","18",,,,,,,"002902","4",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"2020609","0","S",,"762","420","+39.8979693","-088.9763206","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,762,630,97,0,10,0,3,22
"171150029025","Block Group 5","Block Group 5, Census Tract 29.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328795","2","3","17","115","H1","18",,,,,,,"002902","5",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"875352","0","S",,"1040","499","+39.8953417","-088.9629406","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1040,896,78,5,34,0,13,14
"171150029026","Block Group 6","Block Group 6, Census Tract 29.02, Macon County, Illinois","SF1ST","IL","150","00","000","46","328796","2","3","17","115","H1","18",,,,,,,"002902","6",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"720643","0","S",,"933","409","+39.9051874","-088.9674748","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,933,822,56,0,31,0,7,17
"171150029031","Block Group 1","Block Group 1, Census Tract 29.03, Macon County, Illinois","SF1ST","IL","150","00","000","46","328798","2","3","17","115","H1","18",,,,,,,"002903","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"774135","0","S",,"985","584","+39.8811917","-088.9414740","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,985,832,63,1,7,0,63,19
"171150029032","Block Group 2","Block Group 2, Census Tract 29.03, Macon County, Illinois","SF1ST","IL","150","00","000","46","328799","2","3","17","115","H1","18",,,,,,,"002903","2",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"4799283","0","S",,"1545","579","+39.9005079","-088.9324130","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1545,1098,320,2,58,0,36,31
"171150029033","Block Group 3","Block Group 3, Census Tract 29.03, Macon County, Illinois","SF1ST","IL","150","00","000","46","328800","2","3","17","115","H1","18",,,,,,,"002903","3",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"2609345","0","S",,"1196","585","+39.8848063","-088.9268972","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1196,756,289,0,108,0,12,31
"171150029034","Block Group 4","Block Group 4, Census Tract 29.03, Macon County, Illinois","SF1ST","IL","150","00","000","46","328801","2","3","17","115","H1","18",,,,,,,"002903","4",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"640793","0","S",,"890","567","+39.8884272","-088.9413981","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,890,471,329,2,7,0,17,64
"171150029041","Block Group 1","Block Group 1, Census Tract 29.04, Macon County, Illinois","SF1ST","IL","150","00","000","46","328803","2","3","17","115","H1","18",,,,,,,"002904","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"2478758","0","S",,"1949","957","+39.8839625","-088.9555141","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1949,1697,149,3,18,0,30,52
"171150029042","Block Group 2","Block Group 2, Census Tract 29.04, Macon County, Illinois","SF1ST","IL","150","00","000","46","328804","2","3","17","115","H1","18",,,,,,,"002904","2",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"2599631","0","S",,"2640","1195","+39.8835740","-088.9738442","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,2640,2275,269,4,27,0,13,52
"171150029043","Block Group 3","Block Group 3, Census Tract 29.04, Macon County, Illinois","SF1ST","IL","150","00","000","46","328805","2","3","17","115","H1","18",,,,,,,"002904","3",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"5452178","0","S",,"760","318","+39.8828393","-089.0027042","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,760,723,10,5,4,0,7,11
"171150030001","Block Group 1","Block Group 1, Census Tract 30, Macon County, Illinois","SF1ST","IL","150","00","000","46","328807","2","3","17","115","H1","18",,,,,,,"003000","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"5348736","0","S",,"622","281","+40.0451445","-088.9374826","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,622,595,4,5,1,0,7,10
"171150030002","Block Group 2","Block Group 2, Census Tract 30, Macon County, Illinois","SF1ST","IL","150","00","000","46","328808","2","3","17","115","H1","18",,,,,,,"003000","2",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"60345173","0","S",,"895","363","+40.0071236","-088.9926020","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,895,854,9,1,8,0,9,14
"171150030003","Block Group 3","Block Group 3, Census Tract 30, Macon County, Illinois","SF1ST","IL","150","00","000","46","328809","2","3","17","115","H1","18",,,,,,,"003000","3",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"62684988","0","S",,"637","260","+40.0047465","-088.9135023","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,637,626,0,2,3,0,2,4
"171150030004","Block Group 4","Block Group 4, Census Tract 30, Macon County, Illinois","SF1ST","IL","150","00","000","46","328810","2","3","17","115","H1","18",,,,,,,"003000","4",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"105707977","23718","S",,"721","303","+40.0187436","-088.8105881","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,721,696,6,2,1,1,1,14
"171150030005","Block Group 5","Block Group 5, Census Tract 30, Macon County, Illinois","SF1ST","IL","150","00","000","46","328811","2","3","17","115","H1","18",,,,,,,"003000","5",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"1757289","0","S",,"675","277","+39.9891124","-088.8163853","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,675,660,7,1,1,0,0,6
"171150031001","Block Group 1","Block Group 1, Census Tract 31, Macon County, Illinois","SF1ST","IL","150","00","000","46","328813","2","3","17","115","H1","18",,,,,,,"003100","1",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"1593250","0","S",,"953","260","+39.8451477","-088.9520988","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,953,372,562,1,1,0,1,16
"171150031002","Block Group 2","Block Group 2, Census Tract 31, Macon County, Illinois","SF1ST","IL","150","00","000","46","328814","2","3","17","115","H1","18",,,,,,,"003100","2",,,,,,,,,,,,,,,,,"19500","18","99999","999",,,,,,,,,,,,,,,,,,,,,,,"842029","0","S",,"1578","690","+39.8558210","-088.9488352","BG",,,,"01779784","00424256",,,,,,,,,,,,,,,,,,"00",,"1",,,,1578,279,1195,6,0,0,5,93
"171179560001","Block Group 1","Block Group 1, Census Tract 9560, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333540","2","3","17","117","H1","16",,,,,,,"956000","1",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"4623133","79565","S",,"952","438","+39.5122201","-089.7768218","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,952,945,1,0,0,0,0,6
"171179560002","Block Group 2","Block Group 2, Census Tract 9560, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333541","2","3","17","117","H1","16",,,,,,,"956000","2",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"6394582","0","S",,"1378","643","+39.4916701","-089.7660277","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,1378,1349,4,1,12,0,3,9
"171179560003","Block Group 3","Block Group 3, Census Tract 9560, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333542","2","3","17","117","H1","16",,,,,,,"956000","3",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"891029","0","S",,"948","448","+39.5022389","-089.7715765","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,948,936,1,1,7,0,0,3
"171179561001","Block Group 1","Block Group 1, Census Tract 9561, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333544","2","3","17","117","H1","16",,,,,,,"956100","1",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"73971171","13016","S",,"910","411","+39.4638921","-089.7403939","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,910,890,1,6,2,0,2,9
"171179561002","Block Group 2","Block Group 2, Census Tract 9561, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333545","2","3","17","117","H1","16",,,,,,,"956100","2",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"819146","0","S",,"757","346","+39.4480941","-089.7835539","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,757,744,2,1,3,0,1,6
"171179561003","Block Group 3","Block Group 3, Census Tract 9561, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333546","2","3","17","117","H1","16",,,,,,,"956100","3",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"69422293","459561","S",,"969","515","+39.4658649","-089.8213627","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,969,949,0,5,3,0,1,11
"171179561004","Block Group 4","Block Group 4, Census Tract 9561, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333547","2","3","17","117","H1","16",,,,,,,"956100","4",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"982110","0","S",,"888","396","+39.4442757","-089.7842533","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,888,871,1,5,0,0,0,11
"171179562001","Block Group 1","Block Group 1, Census Tract 9562, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333549","2","3","17","117","H1","16",,,,,,,"956200","1",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"116612115","1453509","S",,"569","261","+39.4712953","-089.9185132","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,569,565,0,0,0,0,1,3
"171179562002","Block Group 2","Block Group 2, Census Tract 9562, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333550","2","3","17","117","H1","16",,,,,,,"956200","2",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"14357536","0","S",,"741","340","+39.4389402","-089.9881714","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,741,731,1,2,0,0,0,7
"171179562003","Block Group 3","Block Group 3, Census Tract 9562, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333551","2","3","17","117","H1","16",,,,,,,"956200","3",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"142172595","40053","S",,"574","286","+39.4673047","-090.0655874","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,574,566,1,2,0,1,1,3
"171179562004","Block Group 4","Block Group 4, Census Tract 9562, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333552","2","3","17","117","H1","16",,,,,,,"956200","4",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"164199379","473389","S",,"635","315","+39.3799110","-090.0431910","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,635,633,0,0,0,0,0,2
"171179563001","Block Group 1","Block Group 1, Census Tract 9563, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333554","2","3","17","117","H1","16",,,,,,,"956300","1",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"143643282","1305302","S",,"670","357","+39.2087370","-089.8036435","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,670,661,4,0,0,3,0,2
"171179563002","Block Group 2","Block Group 2, Census Tract 9563, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333555","2","3","17","117","H1","16",,,,,,,"956300","2",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"232503851","1799728","S",,"1275","587","+39.3704989","-089.8090375","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,1275,1231,14,3,9,1,6,11
"171179563003","Block Group 3","Block Group 3, Census Tract 9563, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333556","2","3","17","117","H1","16",,,,,,,"956300","3",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"101432569","59258","S",,"1321","405","+39.2862847","-089.7786918","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,1321,1259,35,1,10,0,6,10
"171179564001","Block Group 1","Block Group 1, Census Tract 9564, Macoupin County, Illinois","SF1ST","IL","150","00","000","46","333558","2","3","17","117","H1","16",,,,,,,"956400","1",,,,,,,,,,,,,,,,,"41180","22","99999","476",,,,,,,,,,,,,,,,,,,,,,,"1335398","0","S",,"955","441","+39.2949541","-089.8776655","BG",,,,"01779784","00424257",,,,,,,,,,,,,,,,,,"22",,"1",,,,955,930,8,2,2,1,3,9
